,Gender,IsLocal,IsPartnerEmployee,IsFriendPromo,HasPhone,ContractType,IsVisitingGroup,MemberAge,AvgOverdueCosts,NumMonthsContractEnd,Tenure,OvrClassFreq,AvgClassFreqCurrentMonth,IsChurned,AgeGroup,TenureGroup
3259,Female,Yes,No,No,Yes,Annually,No,30.0,202.1802489362198,12,0,0.4671584929561241,0.5040700504587242,No,29-32,0-7
3260,Male,Yes,No,No,Yes,Monthly,Yes,22.0,118.58462167428392,1,0,0.4590279056791822,0.0,Yes,21-24,0-7
3261,Male,Yes,Yes,No,Yes,Monthly,No,21.0,68.02117463480758,1,2,0.0469529682346874,0.0,Yes,,0-7
3262,Female,Yes,No,No,No,Monthly,No,27.0,130.14413074375966,1,2,3.174318421099369,3.141712252548033,Yes,25-28,0-7
3263,Male,Yes,Yes,Yes,Yes,Semi-Annually,No,30.0,13.316414272332622,6,3,3.012054113805096,2.9967575106186155,No,29-32,0-7
3264,Male,Yes,Yes,Yes,No,Annually,Yes,34.0,232.14844844138844,10,9,1.3305890334210364,1.2735031547492248,No,33-37,8-15
3265,Male,Yes,Yes,Yes,Yes,Monthly,Yes,25.0,162.04167998313062,1,7,2.633648243990044,2.5619359297853017,No,25-28,0-7
3266,Female,Yes,No,No,Yes,Monthly,No,32.0,66.04857749347896,1,6,2.838850091594303,2.75479103031462,No,29-32,0-7
3267,Female,Yes,No,No,Yes,Monthly,Yes,35.0,7.171343803001987,1,1,2.559017583109141,2.5653102485054333,No,33-37,0-7
3268,Male,Yes,No,No,Yes,Monthly,No,25.0,307.8122987223972,1,4,0.0,0.0,No,25-28,0-7
3269,Female,Yes,No,Yes,Yes,Monthly,No,26.0,346.16789816492826,1,3,2.104624801251718,2.205214412326248,No,25-28,0-7
3270,Female,Yes,Yes,Yes,Yes,Monthly,Yes,26.0,273.7341957735027,1,1,1.6991017412432492,1.6889794567956946,No,25-28,0-7
3271,Female,Yes,Yes,No,Yes,Monthly,Yes,34.0,199.442285370315,1,1,1.6580149214761757,1.6276002392949969,No,33-37,0-7
3272,Female,Yes,Yes,No,Yes,Monthly,Yes,30.0,110.01161938103448,1,0,2.5355267584297527,1.5935527922339343,Yes,29-32,0-7
3273,Male,Yes,Yes,No,Yes,Annually,Yes,31.0,146.71140559519063,2,4,2.2528044814223445,2.1968272534729163,No,29-32,0-7
3274,Male,Yes,Yes,Yes,Yes,Semi-Annually,No,32.0,238.04946940539685,6,2,3.2786314691401075,3.2690604434298094,No,29-32,0-7
3275,Male,Yes,Yes,Yes,No,Semi-Annually,No,32.0,98.248562365834,4,5,1.1967084190043162,1.0582067905205892,No,29-32,0-7
3276,Male,Yes,Yes,Yes,Yes,Semi-Annually,Yes,29.0,13.002485159134856,6,1,1.905048554106028,2.0559669454509115,No,29-32,0-7
3277,Female,Yes,Yes,No,Yes,Monthly,Yes,30.0,143.50758350328223,1,10,2.58020388741059,2.709470776479584,No,29-32,8-15
3278,Male,No,No,No,Yes,Monthly,No,25.0,71.90100353172024,1,0,1.1708605981058025,1.0577532652128194,Yes,25-28,0-7
3279,Male,No,Yes,Yes,Yes,Monthly,No,28.0,127.44944128162447,1,4,3.2995616856257293,3.414495569364993,No,25-28,0-7
3280,Female,Yes,Yes,No,Yes,Semi-Annually,Yes,27.0,142.46902480588966,6,2,0.1926804475986676,0.2478140627459753,No,25-28,0-7
3281,Male,No,Yes,No,No,Monthly,Yes,28.0,123.89754770683788,1,1,2.123418925380758,0.7848033733801705,Yes,25-28,0-7
3282,Female,Yes,No,No,Yes,Monthly,Yes,26.0,100.81848711775189,1,1,1.5309830282798842,0.9869394298291632,Yes,25-28,0-7
3283,Female,Yes,Yes,Yes,Yes,Annually,Yes,26.0,307.5685844636217,12,10,3.84631858913878,3.8262171633439146,No,25-28,8-15
3284,Male,No,No,No,Yes,Monthly,Yes,27.0,124.99985427954188,1,0,0.8090367016539627,0.2232532007753008,Yes,25-28,0-7
3285,Male,Yes,No,No,Yes,Monthly,No,26.0,114.0927681430486,1,9,2.276565566017116,2.3231461597668166,No,25-28,8-15
3286,Female,Yes,Yes,Yes,Yes,Monthly,No,29.0,2.6650163404915763,1,0,2.2687324676547984,1.7197078704289772,Yes,29-32,0-7
3287,Male,No,Yes,No,Yes,Monthly,No,32.0,113.90339025497951,1,8,1.7452073386082303,1.824691546179716,No,29-32,8-15
3288,Male,Yes,No,No,Yes,Monthly,Yes,27.0,6.554918566615387,1,10,1.7791889414933866,1.8231687651596384,No,25-28,8-15
3289,Female,Yes,No,No,Yes,Monthly,No,24.0,60.596993124363614,1,0,2.9879033631356577,3.3220645728630824,Yes,21-24,0-7
3290,Male,Yes,No,No,Yes,Semi-Annually,Yes,28.0,267.03600917109134,4,3,2.8414083871044338,2.934511466405718,No,25-28,0-7
3291,Male,Yes,Yes,No,Yes,Semi-Annually,No,30.0,120.90735264778463,6,2,2.31693270246424,2.410116949817476,No,29-32,0-7
3292,Male,Yes,No,No,Yes,Monthly,No,27.0,185.243723591028,1,2,0.8445412515907837,0.8773672511127086,No,25-28,0-7
3293,Male,Yes,No,No,Yes,Monthly,Yes,31.0,225.7449060662791,1,4,1.5629637245455736,1.5242190499965802,No,29-32,0-7
3294,Female,No,Yes,No,Yes,Semi-Annually,No,29.0,30.3795082573767,6,4,1.0231843274933976,0.0,Yes,29-32,0-7
3295,Male,Yes,Yes,No,Yes,Monthly,No,27.0,40.30836106481822,1,3,2.107137717545262,2.208086862928945,Yes,25-28,0-7
3296,Female,Yes,Yes,Yes,Yes,Monthly,Yes,29.0,7.0591509968107164,1,2,1.0017995697585227,0.5651355212186919,Yes,29-32,0-7
3297,Male,Yes,No,No,Yes,Semi-Annually,Yes,32.0,104.2373481992864,5,3,1.3270926894790716,1.2364931067214884,No,29-32,0-7
3298,Female,No,No,No,Yes,Semi-Annually,No,34.0,198.18346640524564,6,3,1.1262790181816609,1.1943878008807656,No,33-37,0-7
3299,Male,Yes,No,No,Yes,Annually,No,29.0,132.67143635191144,10,2,1.0774892545087078,0.5251957831822072,Yes,29-32,0-7
3300,Female,Yes,Yes,No,Yes,Annually,Yes,27.0,186.7879654181632,11,4,2.280254714215564,2.2940904710260983,No,25-28,0-7
3301,Female,No,No,No,Yes,Semi-Annually,Yes,25.0,85.09113250711852,6,4,0.1252556142883123,0.2300224684208174,No,25-28,0-7
3302,Male,Yes,Yes,Yes,Yes,Annually,No,32.0,143.58510674439742,8,5,0.6298955435295455,0.6828156840086611,No,29-32,0-7
3303,Male,Yes,Yes,Yes,No,Monthly,No,32.0,212.0862907157141,1,4,3.261428609088285,3.1481483670179737,No,29-32,0-7
3304,Male,Yes,No,No,Yes,Monthly,No,27.0,58.172630349640464,1,4,2.4130913378637784,2.016248012108139,Yes,25-28,0-7
3305,Male,Yes,Yes,Yes,Yes,Monthly,No,25.0,33.755315551102115,1,1,1.6183080212203431,0.912536042059152,Yes,25-28,0-7
3306,Female,Yes,No,No,Yes,Semi-Annually,Yes,28.0,203.3673296285548,6,7,1.839799348421429,1.8078607463380512,No,25-28,0-7
3307,Female,Yes,No,Yes,Yes,Monthly,Yes,33.0,3.2148185811108902,1,4,1.5579564446894372,1.4707549103530095,No,33-37,0-7
3308,Female,Yes,Yes,No,Yes,Monthly,No,29.0,136.03896688236952,1,0,0.8059002238706074,0.5464700034171489,Yes,29-32,0-7
3309,Male,Yes,No,Yes,Yes,Annually,Yes,31.0,375.0253723789861,9,3,2.52137948187804,2.5348162352708274,No,29-32,0-7
3310,Female,Yes,Yes,No,Yes,Semi-Annually,No,31.0,390.4789972116687,5,2,2.337963865469673,2.342146254712799,No,29-32,0-7
3311,Male,No,Yes,No,Yes,Monthly,No,25.0,83.72782796356975,1,0,1.9638356207675185,1.4698993967685086,Yes,25-28,0-7
3312,Female,Yes,Yes,No,No,Monthly,Yes,28.0,120.5557484704165,1,6,0.0,0.0816928572893722,No,25-28,0-7
3313,Female,Yes,No,Yes,Yes,Monthly,No,28.0,15.9084452100198,1,11,2.641536593606756,2.7171699953801367,No,25-28,8-15
3314,Female,No,No,No,Yes,Monthly,No,26.0,38.570304657773136,1,0,2.899156753915592,2.9317328556105906,Yes,25-28,0-7
3315,Female,Yes,Yes,Yes,Yes,Monthly,Yes,26.0,135.86012804775902,1,6,1.6752933213856924,1.6975264754789787,No,25-28,0-7
3316,Male,Yes,No,No,Yes,Monthly,No,28.0,210.80193370872416,1,0,2.015696184720379,1.3724036392719663,Yes,25-28,0-7
3317,Male,No,Yes,No,Yes,Monthly,No,28.0,111.83871553555902,1,0,0.4514914492510309,1.0425029017759238,Yes,25-28,0-7
3318,Male,Yes,Yes,Yes,Yes,Semi-Annually,Yes,29.0,155.22243890370223,6,5,0.8270466859676726,0.8094086150556441,No,29-32,0-7
3319,Male,Yes,Yes,No,Yes,Monthly,No,32.0,185.0104266193616,1,7,2.9952962075829963,2.946472147191382,No,29-32,0-7
3320,Female,Yes,No,No,No,Semi-Annually,Yes,31.0,4.217935926648899,6,2,1.2695217935805585,1.2823667866674804,No,29-32,0-7
3321,Female,Yes,Yes,No,Yes,Monthly,Yes,32.0,287.648668488374,1,12,2.441094488906416,2.471258874584691,No,29-32,8-15
3322,Female,Yes,Yes,No,Yes,Annually,Yes,27.0,211.99260920072075,12,2,1.231332875494672,1.3367003857315158,No,25-28,0-7
3323,Female,Yes,Yes,No,Yes,Monthly,Yes,33.0,163.08027577848438,1,1,2.558119156960964,2.487682569633184,No,33-37,0-7
3324,Male,Yes,Yes,Yes,Yes,Annually,Yes,27.0,150.7021033522296,12,7,3.5012957939731537,3.3724308750945164,No,25-28,0-7
3325,Male,Yes,Yes,No,Yes,Monthly,No,36.0,198.06693056705555,1,1,1.2387244508756692,1.155294808117406,No,33-37,0-7
3326,Male,Yes,No,No,Yes,Annually,No,32.0,88.49456197528093,12,2,2.4264440652125665,2.20155755754562,No,29-32,0-7
3327,Male,Yes,Yes,No,Yes,Semi-Annually,No,26.0,275.50736963508893,6,1,1.6996487881960969,2.030535369557453,Yes,25-28,0-7
3328,Female,Yes,Yes,Yes,Yes,Monthly,Yes,33.0,243.298215066616,1,3,3.504920151660724,3.7124451192194265,No,33-37,0-7
3329,Male,Yes,No,No,Yes,Monthly,No,32.0,0.4282334090256086,1,1,1.362646852839032,1.3539117300400694,No,29-32,0-7
3330,Male,Yes,No,No,Yes,Semi-Annually,Yes,27.0,246.8557585922902,6,8,3.047970231398285,2.984593142415571,No,25-28,8-15
3331,Female,Yes,Yes,Yes,Yes,Monthly,Yes,31.0,176.58953059304963,1,4,1.4181843810054595,1.3634704173950232,No,29-32,0-7
3332,Female,Yes,Yes,No,Yes,Semi-Annually,No,31.0,54.852256817826174,6,5,0.8838849508432116,0.7768106429509067,No,29-32,0-7
3333,Male,Yes,Yes,Yes,Yes,Annually,No,36.0,22.64425341485696,8,5,2.4058338648471844,2.3761825313916973,No,33-37,0-7
3334,Male,Yes,No,No,Yes,Monthly,No,29.0,194.9826873671593,1,5,1.546642155699396,1.5342271402081549,No,29-32,0-7
3335,Female,Yes,No,No,Yes,Monthly,No,27.0,335.6303985514,1,14,1.5107740411010897,1.6562588450835578,No,25-28,8-15
3336,Female,Yes,No,No,Yes,Monthly,No,23.0,73.41221917867527,1,2,0.67579339363361,0.0,Yes,21-24,0-7
3337,Male,No,Yes,No,Yes,Monthly,No,32.0,193.57900020588832,1,0,1.4885809475136256,0.0283909088114464,Yes,29-32,0-7
3338,Female,No,No,No,Yes,Monthly,Yes,30.0,204.7574636532971,1,4,1.4245164858782708,1.4749560330325313,No,29-32,0-7
3339,Female,Yes,No,No,Yes,Monthly,Yes,29.0,141.86703467254625,1,3,1.075681108920587,1.978229560828564,Yes,29-32,0-7
3340,Male,Yes,No,No,Yes,Monthly,Yes,26.0,236.8140910571664,1,6,0.0,0.0427397248009584,No,25-28,0-7
3341,Female,Yes,Yes,Yes,No,Annually,No,32.0,243.3534972443376,12,10,2.8821176445838383,2.9240539363476947,No,29-32,8-15
3342,Male,Yes,No,No,No,Annually,No,29.0,237.6850904619768,12,2,0.6314767601918481,0.7461046681123169,No,29-32,0-7
3343,Female,Yes,No,No,Yes,Annually,No,31.0,118.77789887648458,12,3,2.481081491031315,2.4204269412097594,No,29-32,0-7
3344,Female,Yes,No,No,Yes,Monthly,No,27.0,288.8725997477844,1,5,0.5745326362620655,0.6853954603352846,No,25-28,0-7
3345,Male,Yes,No,Yes,Yes,Semi-Annually,Yes,30.0,218.94456220801743,5,2,1.0784089637178391,1.130023128922575,No,29-32,0-7
3346,Male,Yes,No,Yes,Yes,Monthly,No,24.0,35.66412536179639,1,0,1.5516215165763534,1.0113285145592674,Yes,21-24,0-7
3347,Male,Yes,Yes,No,Yes,Semi-Annually,Yes,24.0,115.68574786177572,6,1,2.6117967075323465,1.276030434732089,Yes,21-24,0-7
3348,Male,Yes,Yes,Yes,Yes,Annually,Yes,33.0,259.638019714763,12,13,1.240926944636831,1.3103414946046257,No,33-37,8-15
3349,Female,No,No,No,Yes,Semi-Annually,No,29.0,47.929064091849135,6,2,2.3792760123666734,2.3356595329810306,No,29-32,0-7
3350,Female,Yes,Yes,No,Yes,Semi-Annually,No,28.0,137.7438004137748,6,2,1.2404708567509557,1.383923919976496,No,25-28,0-7
3351,Female,Yes,No,No,Yes,Monthly,No,26.0,64.70358542783357,1,0,1.188054552851192,0.7607069268358035,Yes,25-28,0-7
3352,Male,No,No,No,Yes,Semi-Annually,No,30.0,143.36784063009162,6,0,2.8561486273258803,1.4452977498546418,Yes,29-32,0-7
3353,Female,Yes,No,No,Yes,Annually,No,28.0,141.3321509716341,12,1,2.473969961681881,2.3616034056271307,No,25-28,0-7
3354,Male,No,Yes,No,Yes,Monthly,No,33.0,178.1731909740142,1,4,1.6028255043466897,0.6218115255976981,Yes,33-37,0-7
3355,Female,Yes,No,No,Yes,Annually,No,37.0,133.45041101567122,12,3,2.1309398561494546,2.010454925722684,No,33-37,0-7
3356,Female,Yes,Yes,Yes,Yes,Semi-Annually,No,30.0,108.16332437405552,6,2,2.57286431356819,2.481223519236996,No,29-32,0-7
3357,Female,Yes,Yes,No,Yes,Monthly,No,31.0,69.8344739789672,1,3,1.6493494393148371,1.7452663173975431,No,29-32,0-7
3358,Male,Yes,Yes,No,Yes,Monthly,No,23.0,19.266492939346648,1,1,2.046636828745169,2.134821242214366,Yes,21-24,0-7
3359,Female,Yes,No,No,Yes,Monthly,No,25.0,236.03754369714963,1,2,1.7089358249262578,0.5434710136936494,Yes,25-28,0-7
3360,Male,Yes,No,No,Yes,Monthly,No,31.0,65.95244824122642,1,11,1.252653183016243,1.4319938733759936,No,29-32,8-15
3361,Female,Yes,No,No,Yes,Annually,No,29.0,311.4574001283469,12,3,1.717238717134955,1.582191304590865,No,29-32,0-7
3362,Female,Yes,Yes,Yes,Yes,Monthly,Yes,34.0,2.951719940857416,1,9,1.7628836976131177,1.6600968197367982,No,33-37,8-15
3363,Female,Yes,No,No,Yes,Monthly,No,33.0,232.4031191229841,1,2,1.977567055836596,2.083380274853058,No,33-37,0-7
3364,Female,Yes,Yes,No,Yes,Monthly,Yes,23.0,89.93051523925722,1,0,1.4099682903199164,0.0,Yes,21-24,0-7
3365,Male,Yes,No,No,Yes,Monthly,No,27.0,174.7884567929443,1,0,0.468664907032627,0.9019194955469896,Yes,25-28,0-7
3366,Male,Yes,No,No,Yes,Monthly,No,33.0,93.44335951780768,1,8,3.1253346199675045,3.0975166133316643,No,33-37,8-15
3367,Female,Yes,No,No,Yes,Monthly,Yes,24.0,146.7121195928856,1,2,1.490598762179412,1.5783633994017967,No,21-24,0-7
3368,Male,No,Yes,No,Yes,Monthly,No,28.0,58.43024172095284,1,1,1.1511474472147392,0.5685077862135623,Yes,25-28,0-7
3369,Female,Yes,Yes,Yes,Yes,Monthly,Yes,30.0,255.5788386785009,1,4,2.791101531991614,2.908721008080278,No,29-32,0-7
3370,Male,Yes,Yes,No,Yes,Semi-Annually,Yes,25.0,164.24367665550034,6,2,1.53561255462174,1.1413730780077826,Yes,25-28,0-7
3371,Female,No,No,No,Yes,Monthly,No,23.0,7.0622286088252375,1,0,0.3509691211307613,0.0,Yes,21-24,0-7
3372,Male,No,Yes,No,Yes,Semi-Annually,No,25.0,248.11716900894316,6,4,3.057644065941053,3.0610645515028216,No,25-28,0-7
3373,Female,Yes,Yes,Yes,Yes,Annually,Yes,27.0,40.23451781946129,9,1,2.2080492556957734,2.2537431701670942,No,25-28,0-7
3374,Female,Yes,Yes,No,Yes,Semi-Annually,No,26.0,99.49386114292288,6,5,2.0687464816178243,2.110392884810362,No,25-28,0-7
3375,Male,Yes,Yes,No,Yes,Annually,No,28.0,59.89388941502892,9,2,1.7922419344695546,1.6006014818394934,No,25-28,0-7
3376,Male,Yes,No,No,Yes,Annually,Yes,35.0,258.9316986053413,9,6,0.8612831752058276,0.930059353079884,No,33-37,0-7
3377,Female,Yes,Yes,Yes,Yes,Monthly,No,23.0,100.54378373291355,1,1,0.6140874389230958,0.0,Yes,21-24,0-7
3378,Male,Yes,No,No,No,Monthly,Yes,32.0,179.23802621793618,1,10,2.873329347917424,2.9131508556106414,No,29-32,8-15
3379,Male,Yes,Yes,Yes,Yes,Monthly,No,27.0,43.835414249498406,1,3,0.0,0.0,Yes,25-28,0-7
3380,Male,Yes,No,No,Yes,Monthly,Yes,29.0,185.2706583223064,1,0,1.2926176834048015,0.5557374193388269,Yes,29-32,0-7
3381,Male,Yes,Yes,No,Yes,Semi-Annually,No,28.0,118.46592730317823,6,3,0.7675081975348375,0.7616981376965185,No,25-28,0-7
3382,Male,No,No,No,Yes,Monthly,No,26.0,85.33765337773094,1,1,0.8602368275166494,0.3024923783916896,Yes,25-28,0-7
3383,Male,Yes,No,No,Yes,Monthly,Yes,25.0,130.7144617614835,1,1,1.59197619388162,1.1284200532483466,Yes,25-28,0-7
3384,Female,Yes,Yes,Yes,No,Monthly,No,27.0,199.4748605928537,1,4,1.9742953643847176,1.825289116698446,No,25-28,0-7
3385,Male,Yes,No,No,Yes,Monthly,No,26.0,291.61280375942795,1,1,1.9020146044438868,1.78948748747592,No,25-28,0-7
3386,Female,Yes,Yes,Yes,Yes,Annually,Yes,31.0,326.5696819835918,12,5,1.5719276241856668,1.4900082873492149,No,29-32,0-7
3387,Female,Yes,Yes,No,Yes,Annually,No,27.0,26.34554387446528,12,1,0.2326541264545681,0.0,Yes,25-28,0-7
3388,Female,Yes,No,Yes,Yes,Semi-Annually,Yes,35.0,93.14151398417673,6,2,1.7008302636006725,1.701676192176332,No,33-37,0-7
3389,Male,Yes,Yes,Yes,Yes,Semi-Annually,Yes,26.0,227.348222221007,5,3,0.9128026905974116,0.9552564210887644,No,25-28,0-7
3390,Male,No,Yes,No,Yes,Monthly,No,33.0,4.324223933376885,1,2,1.3250719984868502,1.5777862858387048,No,33-37,0-7
3391,Female,No,Yes,No,Yes,Semi-Annually,Yes,28.0,156.69939152300017,6,2,0.3824615892726099,0.2608326563990797,No,25-28,0-7
3392,Male,Yes,No,No,Yes,Monthly,Yes,34.0,9.434824742919432,1,3,2.417473164896601,2.3667183445610407,No,33-37,0-7
3393,Female,Yes,Yes,Yes,Yes,Monthly,Yes,31.0,114.13888879061358,1,0,1.1789856640167085,0.3725672474641737,Yes,29-32,0-7
3394,Male,Yes,Yes,No,Yes,Monthly,No,32.0,110.04989358103408,1,1,2.3228655233069504,2.2223646692270647,No,29-32,0-7
3395,Male,Yes,No,No,Yes,Monthly,No,30.0,145.56568743891032,1,3,3.695294321848481,3.731734126796203,No,29-32,0-7
3396,Male,Yes,Yes,Yes,Yes,Monthly,Yes,29.0,75.0194233824964,1,6,1.6450203300198882,1.7619010846790908,No,29-32,0-7
3397,Female,Yes,No,Yes,Yes,Semi-Annually,No,27.0,48.365475960806144,6,2,2.5058346599759203,2.506827698604854,No,25-28,0-7
3398,Male,Yes,No,No,Yes,Annually,No,26.0,95.87428670651316,12,4,2.3017665957437057,2.43159151501258,No,25-28,0-7
3399,Female,Yes,Yes,No,No,Annually,Yes,31.0,227.15949987016108,12,3,2.1480710958432234,2.2072184139539623,No,29-32,0-7
3400,Male,Yes,Yes,Yes,No,Semi-Annually,No,27.0,106.2823307103199,6,5,2.6140652862780867,2.667067807718234,No,25-28,0-7
3401,Female,Yes,No,No,Yes,Semi-Annually,Yes,29.0,33.003530312096586,6,7,2.375283213783732,2.4488824328539143,No,29-32,0-7
3402,Male,Yes,No,No,No,Annually,Yes,28.0,212.61918748435485,10,2,3.7760112929013374,3.9067775219059664,No,25-28,0-7
3403,Male,Yes,Yes,Yes,Yes,Annually,No,31.0,48.27545976087409,11,6,1.894392479361603,1.901030183605696,No,29-32,0-7
3404,Female,Yes,Yes,Yes,Yes,Annually,Yes,32.0,115.11798288717328,11,2,2.006230277252712,2.0023039565494005,No,29-32,0-7
3405,Male,Yes,Yes,Yes,Yes,Monthly,No,30.0,85.80615454575144,1,4,3.9845240135561832,3.9680414876507775,No,29-32,0-7
3406,Male,Yes,Yes,No,Yes,Semi-Annually,Yes,36.0,3.660820075068422,6,0,0.3926700907948466,0.2635134661196863,No,33-37,0-7
3407,Male,Yes,Yes,No,Yes,Monthly,No,29.0,112.9129041854795,1,0,1.4650931943829095,0.7841092556288665,Yes,29-32,0-7
3408,Female,Yes,Yes,Yes,Yes,Monthly,No,26.0,233.0714229877116,1,0,1.8919959914054016,2.0020464502092894,Yes,25-28,0-7
3409,Male,Yes,No,No,Yes,Monthly,No,27.0,67.2799060717944,1,0,0.5834034732033667,0.4814418821159169,Yes,25-28,0-7
3410,Female,Yes,No,No,Yes,Monthly,No,27.0,81.7526432402334,1,2,2.7455867180213858,2.832093151030008,No,25-28,0-7
3411,Male,Yes,No,No,Yes,Monthly,No,25.0,93.096462399476,1,0,0.8192036911187058,0.6345661634397981,Yes,25-28,0-7
3412,Female,Yes,No,No,Yes,Monthly,No,32.0,268.72203839121147,1,15,3.1216702395435663,3.2331557392776964,No,29-32,8-15
3413,Male,Yes,Yes,No,Yes,Monthly,No,29.0,190.66151249758968,1,2,0.0,0.0,No,29-32,0-7
3414,Female,Yes,Yes,No,Yes,Annually,No,26.0,70.78964995588231,10,1,3.086527721751001,3.0738273745566587,No,25-28,0-7
3415,Female,Yes,No,No,Yes,Annually,Yes,26.0,93.29053472113128,11,9,1.5032912269141914,1.5051581887272527,No,25-28,8-15
3416,Male,No,Yes,No,Yes,Monthly,No,32.0,219.79528635127315,1,7,1.063803022005765,0.9817436559962224,No,29-32,0-7
3417,Female,Yes,Yes,No,Yes,Monthly,Yes,25.0,128.12125852690212,1,2,1.743255984237666,0.1415983373233573,Yes,25-28,0-7
3418,Female,Yes,No,No,Yes,Monthly,Yes,33.0,101.8978342737989,1,3,2.5463971965547465,2.408648799174446,No,33-37,0-7
3419,Male,Yes,Yes,Yes,Yes,Monthly,No,25.0,230.087841266948,1,5,2.384749025319435,2.4169031585287133,No,25-28,0-7
3420,Male,Yes,No,No,Yes,Monthly,No,29.0,139.9608370226238,1,3,3.3922983721994178,3.376264564692121,No,29-32,0-7
3421,Male,Yes,No,Yes,Yes,Annually,Yes,28.0,88.11947654975313,12,2,1.168488565561974,0.99820593877802,No,25-28,0-7
3422,Female,Yes,Yes,Yes,Yes,Monthly,No,28.0,45.142002091511536,1,4,2.5122437104562167,2.480858249066074,No,25-28,0-7
3423,Female,Yes,No,Yes,No,Monthly,Yes,26.0,46.943630122129285,1,2,1.0694584301126082,1.1473350309093338,No,25-28,0-7
3424,Female,Yes,No,No,No,Monthly,No,31.0,129.13879709536866,1,8,1.752018945255259,1.7532100037005165,No,29-32,8-15
3425,Male,Yes,Yes,No,Yes,Monthly,No,31.0,192.4615711639765,1,6,1.1016564882855309,1.3082723338782396,No,29-32,0-7
3426,Female,Yes,Yes,No,Yes,Annually,Yes,27.0,78.07185485190341,12,1,1.565409984506784,0.5592151674421768,Yes,25-28,0-7
3427,Female,Yes,Yes,No,Yes,Annually,No,26.0,400.43884834720114,12,3,3.858927954692432,3.840771504926,No,25-28,0-7
3428,Male,Yes,No,No,Yes,Annually,Yes,33.0,34.792435075811184,10,3,1.6859179799184982,1.7977537805711523,No,33-37,0-7
3429,Male,Yes,No,Yes,Yes,Semi-Annually,Yes,24.0,113.0339868554672,6,4,2.096529851471265,2.074319800705892,No,21-24,0-7
3430,Female,Yes,No,No,Yes,Monthly,No,31.0,144.42131721600623,1,2,3.2135388864211625,3.1820410054288613,No,29-32,0-7
3431,Male,Yes,No,No,Yes,Monthly,No,23.0,76.85218126873633,1,4,2.3976125075767403,2.4460443874031883,No,21-24,0-7
3432,Female,Yes,No,No,Yes,Monthly,No,26.0,109.54929949295008,1,0,1.6341415694703183,0.5508812143905537,Yes,25-28,0-7
3433,Male,Yes,No,No,Yes,Monthly,No,30.0,0.7104878214237758,1,7,1.7113989185451672,1.501684161441657,No,29-32,0-7
3434,Male,Yes,No,No,Yes,Semi-Annually,No,28.0,230.8400715171606,6,1,1.3015214000619886,1.3874287091506992,Yes,25-28,0-7
3435,Female,No,No,No,Yes,Monthly,No,30.0,71.58556747195655,1,0,1.3930371855089476,1.1477316932260018,Yes,29-32,0-7
3436,Female,No,No,No,Yes,Semi-Annually,No,34.0,326.20459816502995,5,2,1.0993344706164518,1.0518724778250166,No,33-37,0-7
3437,Male,Yes,Yes,Yes,Yes,Annually,Yes,32.0,4.556640835426336,10,3,1.9853687014444616,1.9304893675839387,No,29-32,0-7
3438,Female,Yes,Yes,Yes,Yes,Semi-Annually,No,28.0,205.4508731502361,6,5,3.2540833615336666,3.3725382040138623,No,25-28,0-7
3439,Male,Yes,No,No,Yes,Monthly,Yes,25.0,169.90350642022682,1,0,1.6269556517694572,0.6607276673466229,Yes,25-28,0-7
3440,Female,Yes,Yes,No,Yes,Annually,Yes,28.0,84.36994493585499,12,15,1.4156640515774617,1.258385611818789,No,25-28,8-15
3441,Male,Yes,Yes,Yes,Yes,Annually,Yes,27.0,41.251090505436,8,6,3.5677548089991915,3.4396949328317987,No,25-28,0-7
3442,Female,Yes,Yes,Yes,Yes,Annually,Yes,26.0,23.6208839813812,12,10,2.9097120674155814,2.906149639471661,No,25-28,8-15
3443,Female,Yes,Yes,No,Yes,Semi-Annually,No,28.0,243.7431203041013,6,3,2.3874341022600967,2.4100415272706903,No,25-28,0-7
3444,Female,Yes,Yes,Yes,Yes,Semi-Annually,No,33.0,38.57255026556389,5,7,2.347369730423229,2.34354176795779,No,33-37,0-7
3445,Female,Yes,No,No,Yes,Monthly,No,26.0,301.7198067817875,1,6,1.7308035507351094,1.6649309746720111,No,25-28,0-7
3446,Female,Yes,No,Yes,Yes,Monthly,No,28.0,238.06974640878047,1,2,0.5348005650482998,0.3265163412120638,Yes,25-28,0-7
3447,Female,Yes,Yes,Yes,Yes,Monthly,No,30.0,175.8782923350662,1,3,1.797137811459333,1.9311835857316544,No,29-32,0-7
3448,Female,Yes,No,No,No,Monthly,Yes,33.0,148.780016159952,1,2,0.832677841871025,0.762919844798111,No,33-37,0-7
3449,Male,No,No,No,Yes,Monthly,No,26.0,223.8734713126895,1,0,0.5310486915253299,0.7161513850250709,Yes,25-28,0-7
